ticker,marketCap,sector,trailingPE,forwardPE,pegRatio,priceToFreeCashFlow,beta,returnOnEquity,debtToEquity,returnOnInvestedCapital,grossMargins,operatingMargins,profitMargins,enterpriseToEbitda,priceMomentum12M
GD,93790593024.0,Industrials,21.84005,19.112837,1.8200041666666669,17.73146698521699,0.345,0.17974001,37.701,,0.15241,0.10541,0.08068,15.389,26.82484149681599
EQNR,89666224128.0,Energy,16.285069,9.108396,0.5577078424657534,4.956502236940623,-0.723,0.12361,72.996,,0.38109002,0.31478,0.05296,2.828,61.71212244960576
ING,88727543808.0,Financial Services,12.181103,9.871958,0.889131605839416,,0.901,0.16565001,,,0.0,0.41676,0.34228,,50.047296872926
MCK,89244295168.0,Healthcare,19.34445,14.753314,0.5200120967741935,15.774162168103,0.355,,,,0.03601,0.022090001,0.0117999995,13.857,3.5946704020737963
SNOW,88574377984.0,Technology,-72.39376770538244,97.90062,,50.919511708755735,1.079,-0.54869,142.912,,0.67144996,-0.22173999,-0.23786,-78.453,24.252444340511616
DDOG,88046755840.0,Technology,618.375,86.9084,5.945913461538462,87.35715140897557,1.295,0.039300002,32.221,,0.79906,0.00797,0.03695,2441.56,109.83203746454788
CMCSA,88841330688.0,Communication Services,4.876471,6.523707,,22.079162736481038,0.689,0.20918,106.858,,0.70129997,0.13145,0.15004,4.926,-19.87434489855525
PNC,88793972736.0,Financial Services,12.855813,10.513963,0.7263171186440678,,0.93,0.12104,,,0.0,0.36725,0.31312,,31.498824059351847
CMI,89227870208.0,Industrials,33.556305,19.366163,,52.84054726540047,1.268,0.21993999,61.621,,0.25847998,0.09764,0.07886,19.046,104.36269565679504
ADP,88677048320.0,Technology,20.713352,18.193388,1.9727001904761905,18.67126182592972,0.841,0.71208,69.259,,0.48497,0.30184,0.20118,14.172,-30.13893094278214
WMB,87309844480.0,Energy,31.311403,27.81826,1.25245612,,0.633,0.19656,199.855,,0.63506,0.33609,0.23056999,17.427,21.844724130769233
MNST,86142959616.0,Consumer Defensive,42.550728,34.08682,1.4723435294117648,51.14343290544202,0.501,0.26654,1.082,,0.55471003,0.31019,0.23108,29.498,37.73260195337551
AMT,87103365120.0,Real Estate,30.106281,27.071642,0.3914991027308192,18.87657630702931,0.9,0.29952,444.55,,0.73964,0.45907003,0.26806998,19.637,-9.685540013312089
NET,85475205120.0,Technology,-1007.5833333333334,158.55698,,102.34241383402795,1.673,-0.05876,230.859,,0.73327005,-0.09689999,-0.037249997,-2338.171,45.771294767446726
MELI,85964685312.0,Consumer Cyclical,44.8466,28.608667,,,1.406,0.31258,169.977,,0.49473,0.06908,0.060370002,23.516,-33.84868765689236
KKR,89458442240.0,Financial Services,32.632652,12.973246,,,1.852,0.076630004,69.029,,0.55542,0.11012,0.116809994,,-20.48623617224532
ITUB,86850166784.0,Financial Services,9.728395,7.8967414,0.8533679824561404,,0.221,0.21816,,,0.0,0.33075002,0.33278,,34.512119723060074
ASX,84137820160.0,Technology,59.0,24.17865,0.6735159817351598,,1.404,0.13577,67.16,,0.18505,0.10095,0.07043,2.726,323.54466985058934
HOOD,84917633024.0,Financial Services,45.776703,34.565674,16.95433444444444,,2.294,0.21461001,140.483,,0.92239,0.38519,0.41123,,42.554796409352114
ELV,85386076160.0,Healthcare,16.667656,13.4435425,,19.863578636302098,0.671,0.12086,72.299,,0.25891,0.05303,0.02616,9.401,4.623072318835053
USB,85143642112.0,Financial Services,11.498952,9.705663,0.7769562162162162,,1.016,0.123500004,,,0.0,0.37837002,0.29294002,,31.170228206446303
WM,84917207040.0,Industrials,30.602028,22.866919,2.3009043609022557,39.74129422042922,0.495,0.29936,228.408,,0.40605,0.1752,0.10994001,14.05,-10.916632013384508
CSX,84099358720.0,Industrials,27.76687,20.923868,1.0478064150943396,74.4324538473525,1.238,0.23684,143.06,,0.46816003,0.36157,0.21553,15.46,45.29698760688425
HCA,83975241728.0,Healthcare,13.039614,11.423116,1.1962948623853211,14.665601818861854,1.19,,,,0.41612998,0.14982,0.08894,8.742,-0.07986426197766905
ICE,83611025408.0,Financial Services,21.489826,16.772205,0.2696339523212045,22.3372242616658,0.964,0.13853,70.986,,1.0,0.57306,0.37671003,15.673,-16.803794974001775
BCS,83112304640.0,Financial Services,10.527898,7.2375894,1.2997404938271606,,0.896,0.09552,,,0.0,0.39755002,0.26768,,40.36389838142795
RKLB,83055902720.0,Industrials,-448.37499999999994,-13019.963,,,2.313,-0.13549,6.124,,0.36556,-0.22356,-0.26872,-496.233,435.57295668788026
CIEN,82043609088.0,Technology,369.5732,66.35059,1.590930693069307,117.32235513936311,1.245,0.08201,56.931,,0.42125,0.13399,0.044699997,144.315,624.7439641443223
BE,81066500096.0,Industrials,-9500.0,65.50971,,305.3107914738334,3.83,0.01286,311.476,,0.3009,0.09612001,0.00246,352.15,1443.0428294273647
NXPI,81131577344.0,Technology,30.66317,18.228777,0.23460726855394035,29.749857991345785,1.776,0.25812998,103.991,,0.55632,0.27664,0.21031,21.508,71.33660982834607
NOK,82844811264.0,Technology,92.75,30.42979,,51.87121077724642,0.765,0.037249997,15.63,,0.45359,0.05292,0.039809998,31.763,187.46273034645546
JCI,81792090112.0,Industrials,40.99694,23.547224,1.0539059125964012,28.495266383578258,1.386,0.13449,70.317,,0.36561,0.14017999,0.14452,20.982,33.13763951445692
CVNA,80069009408.0,Consumer Cyclical,42.44186,34.568977,3.5665428571428572,265.76392429479034,3.55,0.60172004,121.351,,0.20131001,0.09033,0.06398,23.877,11.566207490570246
SLB,81555390464.0,Energy,24.030836,16.298908,,26.799883547980798,0.731,0.14066,42.515,,0.17802,0.12269,0.09263,12.105,70.09824334354717
NGG,81131266048.0,Utilities,20.230768,12.481361,1.4049144444444446,,0.624,0.08406,121.467,,1.0,0.32574,0.18324,60.684,18.877498654517154
EMR,80553582592.0,Industrials,33.36891,20.102428,1.1960182795698924,24.617183663496196,1.255,0.12328,69.182,,0.52669996,0.24244,0.13354,15.802,22.432124504909055
LYG,79491538944.0,Financial Services,13.341463,10.280988,0.2984667337807606,,0.935,0.10784,,,0.0,0.41411,0.26495,,35.15997140195011
EPD,79595839488.0,Energy,13.625926,11.695331,2.064534242424242,510.63886514822184,0.495,0.19815001,113.126,,0.14273,0.127,0.114479996,11.707,27.440862053666738
NOC,80061423616.0,Industrials,17.67022,18.702993,0.20812979976442877,38.64668137213407,-0.113,0.28511998,102.682,,0.20517999,0.11689,0.108009994,13.076,18.14635150425199
ABNB,79120138240.0,Consumer Cyclical,32.916046,22.053228,5.486007666666667,17.45981768843675,1.208,0.32325,33.185,,0.82913,0.03211,0.19902,26.594,3.341085271317823
MMM,79867600896.0,Industrials,29.504818,16.195288,,34.39048289070133,1.09,0.71458,396.497,,0.39714,0.23316999,0.11137,13.978,5.152964948130401
MCO,79172091904.0,Financial Services,32.467766,24.37284,4.162534102564102,34.937213775504894,1.37,0.71361,235.539,,0.74432,0.45743,0.31691,22.342,-4.647970505006171
CP,79292612608.0,Industrials,27.65325,20.949268,,41.66169111021611,1.215,0.08428001,51.291,,0.53851,0.37557,0.27209,12.909,10.098019188473927
NTES,78692671488.0,Communication Services,15.746154,11.539888,5.079404516129032,2.3044025867325475,0.799,0.22128001,6.469,,0.65688,0.41374,0.29839,5.9,2.7270008513222255
BAM,77603815424.0,Financial Services,31.153847,22.279575,5.5631869642857135,26.59679071457505,1.248,0.22388001,26.373,,0.71048,0.64499,0.49685,25.9,-10.163435832624245
SPG,77861625856.0,Real Estate,14.249653,29.7618,0.8688812804878048,26.636011557249006,1.363,0.011359,457.473,,0.81582,0.43376,0.70594,19.616,31.913825351909008
MDLZ,78520852480.0,Consumer Defensive,30.282177,18.06407,0.7332246246973366,27.575366217316343,0.404,0.101610005,83.793,,0.28771,0.093059994,0.06638,18.917,-6.346073611612901
MPWR,76947898368.0,Technology,112.35366,51.932003,2.8443964556962027,156.48749797689388,1.742,0.19574,0.543,,0.55175,0.29986998,0.22984,88.195,138.42139609576924
E,76572286976.0,Energy,22.580088,8.833237,22.580088,,0.237,0.059109997,67.357,,0.20799999,0.042919997,0.029679999,15.008,80.52685881153354
RCL,76336340992.0,Consumer Cyclical,17.366077,14.227104,0.6009023183391003,,1.777,0.49576,217.312,,0.50914,0.26168,0.24358,14.175,12.392583943864665
AMX,76287836160.0,Communication Services,15.197605,12.265965,0.589054457364341,0.543805837555292,0.283,0.21128,170.868,,0.4336,0.2133,0.09227,5.98,52.57474401900735
GM,75054612480.0,Consumer Cyclical,30.37956,5.9173827,,3.340715796928837,1.29,0.040149998,199.048,,0.111420006,0.0936,0.0137600005,9.921,69.49568925574383
HLT,74591264768.0,Consumer Cyclical,50.024426,31.454323,1.4292693142857142,44.28095398427458,1.066,,,,0.78505,0.5736,0.30408,29.012,32.15729835319778
APO,74203570176.0,Financial Services,80.443756,12.128997,,,1.519,0.08492,101.267,,0.35222,0.13489,0.03656,,0.059673731344855874
ROST,74951892992.0,Consumer Cyclical,32.364525,27.055645,0.8653616310160428,36.512420436217326,0.875,0.38981998,74.911,,0.32740003,0.13377,0.097399995,21.715,67.065342317318
MRSH,77072662528.0,Financial Services,19.99625,14.133973,,15.52202335120682,0.637,0.27571,151.634,,0.43853,0.24339001,0.14264,12.86,-30.225693968164215
SHW,74937761792.0,Basic Materials,29.15931,22.876831,3.8879080000000004,35.0172397450168,1.155,0.60723,329.521,,0.49036,0.14163,0.1086,19.504,-14.52924631827921
SU,73631268864.0,Energy,16.410526,11.608575,0.5488470234113713,11.029456365713854,0.592,0.1397,32.358,,0.58785,0.20848,0.12394,5.463,78.7826384429977
VLO,72695078912.0,Energy,17.883127,11.647181,,15.187127323479265,0.571,0.1585,42.664,,0.14563,0.060510002,0.03569,8.858,94.68399852644893
CI,73381289984.0,Healthcare,2.4395392,8.282977,0.08383296219931272,10.59906299561954,0.313,0.16268998,72.805,,0.09149,0.054780003,0.02263,7.219,-10.538903650607168
ORLY,71998767104.0,Consumer Cyclical,28.299673,24.03346,1.757743664596273,54.10133212470489,0.584,,,,0.51632,0.18454,0.14303,19.7,-4.702008310544881
MPC,72625078272.0,Energy,16.366447,10.555074,,20.63945369226111,0.53,0.27458,146.523,,0.10739,0.03556,0.03407,10.867,57.79436121528268
CRH,72693497856.0,Basic Materials,20.183674,16.267591,,92.47066590988116,1.228,0.15812,83.227,,0.36089,-0.00041,0.09645,12.048,20.195556160963825
CL,72121057280.0,Consumer Defensive,34.93411,22.303389,,21.72648345083673,0.304,0.036357698,1640.535,,0.60063,0.20924,0.10041001,16.057,-0.5723729426674651
ECL,72048001024.0,Basic Materials,34.594593,26.649288,4.435204230769231,45.415322078644046,0.929,0.22427,92.369,,0.44374,0.16933,0.12798999,20.001,-2.6213030294095274
CNI,71912431616.0,Industrials,21.633213,18.738947,19.666557272727275,27.674592012022,0.99,0.21846001,105.664,,0.56661,0.38411,0.27228,10.458,15.151155577369234
BSX,71805820928.0,Healthcare,20.213388,12.908449,0.20213388,25.579843755489605,0.623,0.14661,42.25,,0.68943,0.20603001,0.17294,14.84,-54.104124055141256
COHR,70717751296.0,Technology,172.12859,44.64974,0.15391986944469285,,2.053,0.04718,31.093,,0.36990002,0.13572,0.07102,54.85,377.9452771746121
B,71464361984.0,Basic Materials,11.754144,9.112832,0.04623974822974036,13.522608377386309,1.068,0.25176,12.852,,0.55109,0.56248003,0.32141,6.674,127.15030735128056
ITW,71142457344.0,Industrials,22.938776,20.316729,1.9439640677966104,32.10762026223783,1.055,0.96848,283.22,,0.44122002,0.25672,0.19320999,16.807,3.450618045251397
EOG,71041998848.0,Energy,13.127954,9.097867,0.3315139898989899,24.802999233120044,0.279,0.18195,26.873,,0.61994,0.37877998,0.23322001,5.999,27.229956736067894
PSX,70516449280.0,Energy,17.396639,10.327584,,,0.693,0.14547,91.385,,0.1252,0.0063899998,0.03066,13.302,60.30063525184639
VALE,69276205056.0,Basic Materials,24.621212,8.17643,1.119146,6.535413507922601,0.753,0.068390004,57.146,,0.35076,0.28124002,0.072620004,2.034,93.87286400456938
DASH,69405630464.0,Consumer Cyclical,75.85238,20.4618,,28.54203528389062,1.871,0.09922,32.194,,0.51763,0.052529998,0.0629,49.757,-23.656839367545302
F,69493047296.0,Consumer Cyclical,-11.251612903225807,9.503155,,,1.664,-0.14813,425.544,,0.07064,0.05743,-0.03216,27.35,76.30093614015023
TDG,70382346240.0,Industrials,39.212215,26.84014,3.4097578260869565,46.15614118620272,0.879,,,,0.59718,0.46659002,0.21909,20.306,-8.416244122954563
TRP,69402517504.0,Energy,27.191837,23.841452,,259.6913399869785,0.971,0.11328,166.505,,0.6918,0.47501,0.22227,14.241,34.59447810712928
KMI,69147590656.0,Energy,20.85906,20.32914,0.5794183333333334,41.987147896265846,0.564,0.10597,98.84,,0.49446,0.29909,0.18917,13.787,15.43735155786754
CTAS,68527443968.0,Industrials,36.130802,31.559763,3.724824948453608,45.43815789857354,0.962,0.41303003,60.943,,0.50361997,0.23224,0.17568001,24.544,-23.670964779899627
AEP,68921786368.0,Utilities,18.738165,18.478428,2.796741044776119,,0.552,0.12585,157.099,,0.47243,0.23738001,0.16289,13.279,26.27441940801145
WBD,67717763072.0,Communication Services,-38.58571428571429,-1650.978,,3.666985393227697,1.574,-0.049590003,96.318,,0.45748,0.08590999,-0.04665,12.924,170.9127309587258
NSC,68492185600.0,Industrials,25.713322,22.555613,,52.737007950980846,1.295,0.17615,111.586,,0.45851,0.32255,0.21912001,15.176,25.696116889536814
NKE,68461408256.0,Consumer Cyclical,30.414474,25.353874,,42.20557825070298,1.124,0.16016,79.333,,0.40919998,0.06942,0.04836,18.525,-21.785432074065238
DLR,67962822656.0,Real Estate,50.531914,66.33754,0.747513520710059,20.46878076119559,1.08,0.05688,76.592,,0.55342996,0.17191,0.21823,29.95,14.00524657934088
LITE,66515890176.0,Technology,151.58865,47.233612,,712.5429887520087,1.533,0.22834998,111.445,,0.40837002,0.21771,0.17678,120.759,1082.8445136123685
AON,67503128576.0,Financial Services,17.356398,14.75344,0.6404574907749077,20.200689402096085,0.714,0.46447,155.05,,0.47341,0.35836,0.22544001,14.011,-14.653059485516373
MSI,66942697472.0,Technology,32.57512,21.807417,,36.88048955526695,0.935,0.99289,374.132,,0.51508,0.19823,0.1761,21.656,-1.8519421941061487
ET,65967022080.0,Energy,15.974999,12.555426,,38.34177539495892,0.573,0.12352,142.243,,0.18620001,0.10741,0.04724,9.876,18.155818573360282
NU,63834660864.0,Financial Services,20.2,11.288118,0.36135957066189617,,1.008,0.30055,,,0.0,0.48231,0.41924,,9.325559948156958
NWG,63868710912.0,Financial Services,8.57754,7.4813437,0.5498423076923078,,0.828,0.14072,,,0.0,0.50258,0.36877,,19.133777913901497
FIX,64323682304.0,Industrials,52.914906,34.367683,1.363786237113402,58.48385837947293,1.705,0.53294,45.489,,0.25128,0.07885,0.12073,38.456,283.1441628650258
MFC,63734927360.0,Financial Services,15.215139,10.681875,0.09415308787128712,11.691800352561915,0.761,0.12564,44.278,,0.50317,0.19048999,0.20038,6.025,22.265670233127533
BKR,63373348864.0,Energy,20.408945,22.955132,0.15402977358490566,20.110543426641325,0.97,0.17184,82.935,,0.23643999,0.12282,0.11171,13.229,75.39185887675114
URI,62375297024.0,Industrials,25.44518,18.493073,3.855330303030303,33.34462899187111,1.831,0.28237,167.473,,0.38393003,0.23087,0.15319,16.987,41.73631264976292
REGN,64452943872.0,Healthcare,15.016611,11.433668,,19.348923042803055,0.296,0.14548,8.612,,0.43885,0.20658001,0.29648,12.891,26.080801545280828
TEL,62293483520.0,Technology,21.776531,16.888006,0.003045668671328671,26.824623918089774,1.177,0.22719999,43.798,,0.36071998,0.20341,0.15543,14.203,34.72595787286916
TRV,62068862976.0,Financial Services,8.710535,10.224534,0.024358319351230423,4.665296795891739,0.512,0.25272,28.975,,0.32878,0.18744,0.15537,6.071,7.550687792872646
RSG,61668192256.0,Industrials,28.716333,24.865246,3.8288444,34.092012618640815,0.438,0.18346001,117.578,,0.43049,0.20204,0.12991999,14.56,-21.240559490285836
APD,62043291648.0,Basic Materials,29.32842,19.573488,,,0.776,0.12353,101.611,,0.31983998,0.23595,0.16906999,21.155,2.5760483242698307
STM,61602316288.0,Technology,433.1875,31.080715,,,1.513,0.00908,15.316,,0.33955002,0.036510002,0.011879999,24.184,180.61841691506945
RACE,59938717696.0,Consumer Cyclical,32.557896,27.198376,25.044535384615383,60.79900854829634,0.587,0.41968,72.246,,0.51609004,0.29479,0.22187,25.3,-28.115001485909772
DB,61795184640.0,Financial Services,8.801089,5.909949,1.23959,,1.0,0.08653,,,0.0,0.37304002,0.22652,,20.510967282819472
WPM,60216987648.0,Basic Materials,33.569622,23.066286,0.26063371118012424,94.13460302505162,1.175,0.21542,0.083,,0.85807997,0.75021005,0.65550005,25.457,53.32388638002281
CRWV,59756322816.0,Technology,-40.268382352941174,-174.68343,,,,-0.40673,738.538,,0.69375,-0.069299996,-0.25566,30.634,-1.599135385531525
NBIS,58673332224.0,Communication Services,89.22394,639.7486,,,1.238,0.14136,132.429,,0.72058,-0.3208,0.93086,-1538.899,528.8163265306123
TFC,60063825920.0,Financial Services,11.933168,9.406884,0.4716667193675889,,0.906,0.08579001,,,0.0,0.38990003,0.29624,,27.578194017152335
ALAB,58767212544.0,Technology,233.2313,81.50114,1.6151752077562327,244.8584040714089,3.363,0.21110001,2.801,,0.75988996,0.20052,0.26724002,246.908,277.92107075254154
D,58874568704.0,Utilities,19.746313,17.549196,,,0.636,0.09787,154.901,,0.47263,0.28751,0.16929,14.112,23.33932104863927
TER,58595295232.0,Technology,69.44527,39.3463,0.2206012388818297,196.42334611347428,1.793,0.2875,2.621,,0.58702,0.37614,0.22553,50.309,377.44048965580123
LHX,58716438528.0,Industrials,34.258694,23.119173,,,0.746,,34.574,,0.30414,0.097270004,0.103690006,35.765,31.20206979735034
RELX,57856057344.0,Industrials,21.86,15.008308,1.2858823529411765,26.814694557824865,0.257,0.70512,304.059,,0.66288,0.31409,0.21533,20.858,-37.66458787727069
UMC,55655976960.0,Technology,35.20635,27.587408,0.3256831637372803,1.6200824546654617,1.187,0.12515001,18.694,,0.29609,0.18457001,0.20816,2.123,209.89182667420474
SRE,58263392256.0,Utilities,30.316324,16.097048,2.2128703649635035,,0.604,0.05689,85.267,,0.42457,0.30616,0.1443,18.578,16.870438743557827
GWW,58272321536.0,Industrials,33.22315,24.47111,1.825447802197802,50.57812057041141,1.042,0.46129,64.034,,0.39150003,0.16723,0.09696,19.699,14.474101194535205
PCAR,58086215680.0,Industrials,23.48298,16.294312,1.1920294416243655,39.11101394707586,1.03,0.13108,76.163,,0.13583,0.103190005,0.08913,20.03,20.578883999802965
KEYS,57765953536.0,Technology,54.30658,28.535738,1.5254657303370784,50.52783956965992,1.261,0.18174,43.579,,0.63666,0.18055001,0.17312999,38.24,115.44193483474614
TGT,57712287744.0,Consumer Defensive,16.785997,14.279132,,18.372395594930364,1.011,0.22015,117.548,,0.28139,0.0452,0.03243,8.803,41.08216067827919
MSTR,55858016256.0,Technology,-4.300892133008921,35.654736,,,3.595,-0.30756,18.094,,0.68114,-116.41528,0.0,-5.06,-56.89318781433577
AFL,57220079616.0,Financial Services,12.848,14.784926,0.003328497409326425,11.622715252049586,0.619,0.16469,48.276,,0.50049996,0.29567,0.25596002,10.785,10.892595615430324
O,57143140352.0,Real Estate,50.229507,35.600376,2.8061177094972067,31.783224793526525,0.757,0.02831,73.467,,0.92597,0.45526,0.18899,17.037,14.818526911784446
MPLX,55455199232.0,Energy,11.829005,11.067055,,28.73140140373889,0.476,0.33407003,182.794,,0.56114,0.36134,0.40034,13.392,15.921195234842433
HPE,57107804160.0,Technology,-253.17647058823528,15.752412,,22.382049490234927,1.295,-0.00471,87.223,,0.32071,0.07644,-0.0033000002,15.13,155.37513490022815
NUE,56935235584.0,Basic Materials,24.801588,15.8382015,0.0649086312483643,,1.884,0.12285,31.595,,0.14062999,0.11826,0.06824,12.651,132.0697472707477
OXY,56326164480.0,Energy,76.52703,14.5509205,0.24248108365019008,18.568809844902603,0.172,0.04053,41.989,,0.69757,0.17725,0.22421,7.208,41.87464025335799
SE,55448223744.0,Consumer Cyclical,35.64173,17.438421,11.497332258064517,57.98032161657337,1.573,0.14856,27.612,,0.44267,0.08355,0.06363,19.36,-43.54929054288065
FLEX,55242461184.0,Technology,64.99138,21.88046,3.8006654970760234,65.77462444261705,1.446,0.17347,86.8,,0.094069995,0.05684,0.03153,27.824,256.45390713836287
VST,54026743808.0,Utilities,26.794313,14.623195,,113.29330734740452,1.447,0.42898,355.187,,0.38637,0.26578,0.11525,11.161,0.29838100694257186
DAL,54188896256.0,Industrials,12.040876,10.233213,,17.51772532707008,1.252,0.2499,105.021,,0.19900998,0.03179,0.068670005,9.034,72.49374374587995
TRGP,54749220864.0,Energy,26.054138,20.72808,0.18232426871938417,,0.744,0.74097997,585.249,,0.41766,0.20899999,0.12874,14.167,65.19968988494217
FANG,53865873408.0,Energy,195.38774,10.950543,,38.55134604336761,0.442,0.0047400002,32.594,,0.72246003,0.0579,0.01964,7.267,45.98393748188845
MET,53205790720.0,Financial Services,15.994198,7.5210814,0.44552083565459616,,0.775,0.13014,178.019,,0.23754999,0.09919,0.04665,12.711,8.390655617664144
PSA,53311488000.0,Real Estate,31.340559,30.040121,0.9555048475609754,22.808693390583016,0.981,0.20175,107.646,,0.74767995,0.46032003,0.39061,19.696,2.6377928465231237
ALL,53051879424.0,Financial Services,4.559513,7.844079,0.013473738179669032,4.268394949681099,0.207,0.45221,23.719,,0.34428,0.18954,0.17813,3.849,0.1316838160241307
CARR,53049171968.0,Industrials,42.579998,19.952703,,62.42915047736816,1.377,0.09907,91.102,,0.25180998,0.06572,0.059899997,20.567,-8.9743534095167
CTVA,52355227648.0,Basic Materials,42.31351,19.07942,3.4969842975206613,20.323249478683667,0.593,0.051370002,13.64,,0.48561,0.2369,0.064959995,13.037,11.648668788433824
CBRS,52045459456.0,Technology,551.1395,,,,,0.38422,19.498,,0.39034,-0.30653,0.46633998,-126.147,-23.81457729128075
NDAQ,52323831808.0,Financial Services,27.86747,20.89077,0.8244813609467455,33.548985155354266,0.99,0.162,79.058,,1.0,0.48401,0.35283002,19.066,12.09625569388435
MT,52781297664.0,Basic Materials,18.170158,9.909982,,,1.718,0.054330003,23.917,,0.074200004,0.048720002,0.047119997,14.606,129.61033875364998
COR,52406964224.0,Healthcare,20.65644,13.620604,0.16100109119251757,,0.645,0.010713401000000001,420.985,,0.03796,0.01716,0.00775,12.359,-6.814475110181806
OKE,52884959232.0,Energy,14.962567,13.578636,0.8312537222222223,116.39055112133279,0.762,0.15903,149.644,,0.29636,0.1492,0.1003,11.522,9.555655574399813
ARGX,52245168128.0,Healthcare,37.072727,22.58259,0.32519935964912283,,-0.057,,0.644,,0.58106,0.30008,0.31398,36.025,45.8308596027466
CVE,51413057536.0,Energy,15.232044,10.860744,0.1952826153846154,14.01521362166939,0.53,0.14832,42.271,,0.24870001,0.18501,0.09519,5.878,112.65957478737162
AME,51765501952.0,Industrials,34.116314,25.631742,2.3528492413793107,37.36619155978087,1.033,0.14626999,22.489,,0.36681,0.26299,0.20108,22.204,27.18084612311791
AJG,51673604096.0,Financial Services,32.594814,13.542643,2.0120255555555557,47.83596424072472,0.545,0.07007,56.18,,0.42929,0.28402,0.11354,16.074,-41.54333444422159
TAK,50428391424.0,Healthcare,42.0,30.113209,,0.14140210736878764,0.098,0.02611,70.138,,0.65120006,0.03088,0.04256,3.628,6.187626637069554
MCHP,51307806720.0,Technology,430.2273,23.13457,,45.01030235845797,1.737,0.03405,87.715,,0.57735,0.17068,0.048800003,46.518,67.5006818320517
DVN,51314909184.0,Energy,12.392758,8.1562395,,32.0617964738566,0.478,0.15178001,56.404,,0.46929002,0.06856,0.14172,5.145,50.83349296826039
EA,50581590016.0,Communication Services,57.470085,21.006329,0.6737407385697538,22.79348370859139,0.656,0.1349,27.41,,0.78967005,0.24009001,0.11778,33.303,40.85012094856404
FAST,50743152640.0,Industrials,39.115044,32.30758,2.8344234782608693,56.1403400675108,0.744,0.33842,11.167,,0.44893003,0.2033,0.15392,26.942,9.157630228016611
ROK,50191228928.0,Industrials,46.936527,31.080856,1.1852658333333332,51.50459814092062,1.557,0.27183,113.367,,0.48921,0.20724002,0.12358,27.362,44.96617872297688
